,series_id,year,period,value,footnotes
35713,PCU331492331492S              ,2007,M02,185.8,          
35714,PCU331492331492S              ,2007,M03,183.6,          
35715,PCU331492331492S              ,2007,M04,187.8,          
35716,PCU331492331492S              ,2007,M05,186.0,          
35717,PCU331492331492S              ,2007,M06,182.7,          
35718,PCU331492331492S              ,2007,M07,182.6,          
35719,PCU331492331492S              ,2007,M08,185.3,          
35720,PCU331492331492S              ,2007,M09,190.7,          
35721,PCU331492331492S              ,2007,M10,195.4,          
35722,PCU331492331492S              ,2007,M11,199.7,          
35723,PCU331492331492S              ,2007,M12,204.6,          
35724,PCU331492331492S              ,2007,M13,188.5,          
35725,PCU331492331492S              ,2008,M01,221.1,          
35726,PCU331492331492S              ,2008,M02,217.9,          
35727,PCU331492331492S              ,2008,M03,225.4,          
35728,PCU331492331492S              ,2008,M04,219.7,          
35729,PCU331492331492S              ,2008,M05,214.7,          
35730,PCU331492331492S              ,2008,M06,216.6,          
35731,PCU331492331492S              ,2008,M07,229.4,          
35732,PCU331492331492S              ,2008,M08,201.2,          
35733,PCU331492331492S              ,2008,M09,188.8,          
35734,PCU331492331492S              ,2008,M10,192.6,          
35735,PCU331492331492S              ,2008,M11,164.2,          
35736,PCU331492331492S              ,2008,M12,135.9,          
35737,PCU331492331492S              ,2008,M13,202.3,          
35738,PCU331492331492S              ,2009,M01,179.9,          
35739,PCU331492331492S              ,2009,M02,189.8,          
35740,PCU331492331492S              ,2009,M03,186.1,          
35741,PCU331492331492S              ,2009,M04,180.2,          
35742,PCU331492331492S              ,2009,M05,183.7,          
35743,PCU331492331492S              ,2009,M06,194.2,          
35744,PCU331492331492S              ,2009,M07,191.0,          
35745,PCU331492331492S              ,2009,M08,197.9,          
35746,PCU331492331492S              ,2009,M09,207.4,          
35747,PCU331492331492S              ,2009,M10,217.2,          
35748,PCU331492331492S              ,2009,M11,221.9,          
35749,PCU331492331492S              ,2009,M12,224.2,          
35750,PCU331492331492S              ,2009,M13,197.8,          
35751,PCU331492331492S              ,2010,M01,224.7,          
35752,PCU331492331492S              ,2010,M02,232.7,          
35753,PCU331492331492S              ,2010,M03,227.4,          
35754,PCU331492331492S              ,2010,M04,253.0,          
35755,PCU331492331492S              ,2010,M05,257.4,          
35756,PCU331492331492S              ,2010,M06,240.6,          
35757,PCU331492331492S              ,2010,M07,224.4,          
35758,PCU331492331492S              ,2010,M08,223.6,          
35759,PCU331492331492S              ,2010,M09,236.8,          
35760,PCU331492331492S              ,2010,M10,243.2,          
35761,PCU331492331492S              ,2010,M11,250.8,          
35762,PCU331492331492S              ,2010,M12,246.4,          
35763,PCU331492331492S              ,2010,M13,238.4,          
35764,PCU331492331492S              ,2011,M01,251.0,          
35765,PCU331492331492S              ,2011,M02,262.0,          
35766,PCU331492331492S              ,2011,M03,260.4,          
35767,PCU331492331492S              ,2011,M04,265.5,          
35768,PCU331492331492S              ,2011,M05,264.9,          
35769,PCU331492331492S              ,2011,M06,262.0,          
35770,PCU331492331492S              ,2013,M12,226.5,          
35771,PCU331492331492S              ,2014,M01,228.0,          
35772,PCU331492331492S              ,2014,M02,231.0,          
35773,PCU331492331492S              ,2014,M03,234.2,          
35774,PCU331492331492S              ,2014,M04,233.8,          
35775,PCU331492331492S              ,2014,M05,236.5,          
35776,PCU331492331492S              ,2014,M06,236.8,          
35777,PCU331492331492S              ,2014,M07,244.0,          
35778,PCU331492331492S              ,2014,M08,245.8,          
35779,PCU331492331492S              ,2014,M09,247.2,          
35780,PCU331492331492S              ,2014,M10,244.7,          
35781,PCU331492331492S              ,2014,M11,245.3,          
35782,PCU331492331492S              ,2014,M12,250.8,          
35783,PCU331492331492S              ,2014,M13,239.8,          
35784,PCU331492331492S              ,2015,M01,248.9,          
35785,PCU331492331492S              ,2015,M02,245.6,          
35786,PCU331492331492S              ,2015,M03,241.7,          
35787,PCU331492331492S              ,2015,M04,241.8,          
35788,PCU331492331492S              ,2015,M05,245.0,          
35789,PCU331492331492S              ,2015,M06,242.3,          
35790,PCU331492331492S              ,2015,M07,243.9,          
35791,PCU331492331492S              ,2015,M08,235.0,          
35792,PCU331492331492S              ,2015,M09,224.4,          
35793,PCU331492331492S              ,2015,M10,227.4,          
35794,PCU331492331492S              ,2015,M11,224.3,          
35795,PCU331492331492S              ,2015,M12,221.5,          
35796,PCU331492331492S              ,2015,M13,236.8,          
35797,PCU331492331492S              ,2016,M01,217.8,          
35798,PCU331492331492S              ,2016,M02,227.1,          
35799,PCU331492331492S              ,2016,M03,227.7,          
35800,PCU331492331492S              ,2016,M04,228.5,          
35801,PCU331492331492S              ,2016,M05,229.6,          
35802,PCU331492331492S              ,2016,M06,231.9,          
35803,PCU331492331492S              ,2016,M07,234.5,          
35804,PCU331492331492S              ,2016,M08,236.2,          
35805,PCU331492331492S              ,2016,M09,236.0,          
35806,PCU331492331492S              ,2016,M10,242.7,          
35807,PCU331492331492S              ,2016,M11,241.2,          
35808,PCU331492331492S              ,2016,M12,240.0,          
35809,PCU331492331492S              ,2016,M13,232.8,          
35810,PCU331492331492S              ,2017,M01,245.3,          
35811,PCU331492331492S              ,2017,M02,249.7,          
35812,PCU331492331492S              ,2017,M03,245.2,          
35813,PCU331492331492S              ,2017,M04,245.2,p
35814,PCU331492331492S              ,2017,M05,249.2,p
35815,PCU331492331492S              ,2017,M06,244.9,p
35816,PCU331492331492S              ,2017,M07,250.5,p
35817,PCU3315--3315--               ,2003,M12,100.0,          
35818,PCU3315--3315--               ,2004,M01,100.7,          
35819,PCU3315--3315--               ,2004,M02,101.1,          
35820,PCU3315--3315--               ,2004,M03,100.9,          
35821,PCU3315--3315--               ,2004,M04,102.8,          
35822,PCU3315--3315--               ,2004,M05,103.1,          
35823,PCU3315--3315--               ,2004,M06,103.5,          
35824,PCU3315--3315--               ,2004,M07,103.7,          
35825,PCU3315--3315--               ,2004,M08,104.5,          
35826,PCU3315--3315--               ,2004,M09,105.4,          
35827,PCU3315--3315--               ,2004,M10,106.4,          
35828,PCU3315--3315--               ,2004,M11,107.0,          
35829,PCU3315--3315--               ,2004,M12,107.8,          
35830,PCU3315--3315--               ,2004,M13,103.9,          
35831,PCU3315--3315--               ,2005,M01,109.5,          
35832,PCU3315--3315--               ,2005,M02,110.4,          
35833,PCU3315--3315--               ,2005,M03,110.7,          
35834,PCU3315--3315--               ,2005,M04,110.9,          
35835,PCU3315--3315--               ,2005,M05,110.9,          
35836,PCU3315--3315--               ,2005,M06,110.8,          
35837,PCU3315--3315--               ,2005,M07,110.8,          
35838,PCU3315--3315--               ,2005,M08,110.8,          
35839,PCU3315--3315--               ,2005,M09,110.9,          
35840,PCU3315--3315--               ,2005,M10,111.0,          
35841,PCU3315--3315--               ,2005,M11,111.5,          
35842,PCU3315--3315--               ,2005,M12,112.2,          
35843,PCU3315--3315--               ,2005,M13,110.9,          
35844,PCU3315--3315--               ,2006,M01,114.0,          
35845,PCU3315--3315--               ,2006,M02,114.9,          
35846,PCU3315--3315--               ,2006,M03,115.5,          
35847,PCU3315--3315--               ,2006,M04,116.8,          
35848,PCU3315--3315--               ,2006,M05,118.1,          
35849,PCU3315--3315--               ,2006,M06,118.7,          
35850,PCU3315--3315--               ,2006,M07,120.3,          
35851,PCU3315--3315--               ,2006,M08,120.7,          
35852,PCU3315--3315--               ,2006,M09,121.0,          
35853,PCU3315--3315--               ,2006,M10,120.9,          
35854,PCU3315--3315--               ,2006,M11,121.9,          
35855,PCU3315--3315--               ,2006,M12,122.1,          
35856,PCU3315--3315--               ,2006,M13,118.7,          
35857,PCU3315--3315--               ,2007,M01,122.5,          
35858,PCU3315--3315--               ,2007,M02,123.1,          
35859,PCU3315--3315--               ,2007,M03,123.9,          
35860,PCU3315--3315--               ,2007,M04,124.9,          
35861,PCU3315--3315--               ,2007,M05,125.8,          
35862,PCU3315--3315--               ,2007,M06,126.0,          
35863,PCU3315--3315--               ,2007,M07,127.3,          
35864,PCU3315--3315--               ,2007,M08,128.0,          
35865,PCU3315--3315--               ,2007,M09,127.8,          
35866,PCU3315--3315--               ,2007,M10,128.4,          
35867,PCU3315--3315--               ,2007,M11,128.8,          
35868,PCU3315--3315--               ,2007,M12,128.6,          
35869,PCU3315--3315--               ,2007,M13,126.3,          
35870,PCU3315--3315--               ,2008,M01,129.5,          
35871,PCU3315--3315--               ,2008,M02,131.1,          
35872,PCU3315--3315--               ,2008,M03,132.0,          
35873,PCU3315--3315--               ,2008,M04,136.0,          
35874,PCU3315--3315--               ,2008,M05,138.5,          
35875,PCU3315--3315--               ,2008,M06,141.3,          
35876,PCU3315--3315--               ,2008,M07,143.8,          
35877,PCU3315--3315--               ,2008,M08,145.4,          
35878,PCU3315--3315--               ,2008,M09,146.1,          
35879,PCU3315--3315--               ,2008,M10,143.3,          
35880,PCU3315--3315--               ,2008,M11,139.5,          
35881,PCU3315--3315--               ,2008,M12,137.1,          
35882,PCU3315--3315--               ,2008,M13,138.6,          
35883,PCU3315--3315--               ,2009,M01,135.4,          
35884,PCU3315--3315--               ,2009,M02,135.5,          
35885,PCU3315--3315--               ,2009,M03,134.2,          
35886,PCU3315--3315--               ,2009,M04,130.9,          
35887,PCU3315--3315--               ,2009,M05,130.3,          
35888,PCU3315--3315--               ,2009,M06,131.7,          
35889,PCU3315--3315--               ,2009,M07,131.6,          
35890,PCU3315--3315--               ,2009,M08,133.1,          
35891,PCU3315--3315--               ,2009,M09,133.8,          
35892,PCU3315--3315--               ,2009,M10,135.0,          
35893,PCU3315--3315--               ,2009,M11,134.9,          
35894,PCU3315--3315--               ,2009,M12,135.1,          
35895,PCU3315--3315--               ,2009,M13,133.5,          
35896,PCU3315--3315--               ,2010,M01,135.4,          
35897,PCU3315--3315--               ,2010,M02,136.1,          
35898,PCU3315--3315--               ,2010,M03,137.5,          
35899,PCU3315--3315--               ,2010,M04,139.0,          
35900,PCU3315--3315--               ,2010,M05,140.4,          
35901,PCU3315--3315--               ,2010,M06,140.4,          
35902,PCU3315--3315--               ,2010,M07,140.1,          
35903,PCU3315--3315--               ,2010,M08,139.8,          
35904,PCU3315--3315--               ,2010,M09,140.5,          
35905,PCU3315--3315--               ,2010,M10,141.9,          
35906,PCU3315--3315--               ,2010,M11,141.7,          
35907,PCU3315--3315--               ,2010,M12,142.2,          
35908,PCU3315--3315--               ,2010,M13,139.6,          
35909,PCU3315--3315--               ,2011,M01,143.7,          
35910,PCU3315--3315--               ,2011,M02,145.2,          
35911,PCU3315--3315--               ,2011,M03,145.4,          
35912,PCU3315--3315--               ,2011,M04,146.5,          
35913,PCU3315--3315--               ,2011,M05,146.8,          
35914,PCU3315--3315--               ,2011,M06,146.9,          
35915,PCU3315--3315--               ,2011,M07,147.4,          
35916,PCU3315--3315--               ,2011,M08,147.8,          
35917,PCU3315--3315--               ,2011,M09,147.9,          
35918,PCU3315--3315--               ,2011,M10,148.3,          
35919,PCU3315--3315--               ,2011,M11,147.7,          
35920,PCU3315--3315--               ,2011,M12,147.4,          
35921,PCU3315--3315--               ,2011,M13,146.7,          
35922,PCU3315--3315--               ,2012,M01,148.8,          
35923,PCU3315--3315--               ,2012,M02,149.5,          
35924,PCU3315--3315--               ,2012,M03,149.8,          
35925,PCU3315--3315--               ,2012,M04,149.8,          
35926,PCU3315--3315--               ,2012,M05,149.4,          
35927,PCU3315--3315--               ,2012,M06,149.7,          
35928,PCU3315--3315--               ,2012,M07,149.5,          
35929,PCU3315--3315--               ,2012,M08,149.3,          
35930,PCU3315--3315--               ,2012,M09,149.6,          
35931,PCU3315--3315--               ,2012,M10,149.1,          
35932,PCU3315--3315--               ,2012,M11,149.6,          
35933,PCU3315--3315--               ,2012,M12,149.5,          
35934,PCU3315--3315--               ,2012,M13,149.4,          
35935,PCU3315--3315--               ,2013,M01,149.7,          
35936,PCU3315--3315--               ,2013,M02,150.0,          
35937,PCU3315--3315--               ,2013,M03,150.3,          
35938,PCU3315--3315--               ,2013,M04,150.1,          
35939,PCU3315--3315--               ,2013,M05,150.2,          
35940,PCU3315--3315--               ,2013,M06,150.0,          
35941,PCU3315--3315--               ,2013,M07,149.8,          
35942,PCU3315--3315--               ,2013,M08,150.0,          
35943,PCU3315--3315--               ,2013,M09,150.3,          
35944,PCU3315--3315--               ,2013,M10,150.5,          
35945,PCU3315--3315--               ,2013,M11,150.4,          
35946,PCU3315--3315--               ,2013,M12,150.1,          
35947,PCU3315--3315--               ,2013,M13,150.1,          
35948,PCU3315--3315--               ,2014,M01,150.3,          
35949,PCU3315--3315--               ,2014,M02,150.2,          
35950,PCU3315--3315--               ,2014,M03,150.4,          
35951,PCU3315--3315--               ,2014,M04,150.2,          
35952,PCU3315--3315--               ,2014,M05,150.4,          
35953,PCU3315--3315--               ,2014,M06,150.6,          
35954,PCU3315--3315--               ,2014,M07,150.4,          
35955,PCU3315--3315--               ,2014,M08,150.9,          
35956,PCU3315--3315--               ,2014,M09,150.8,          
35957,PCU3315--3315--               ,2014,M10,150.8,          
35958,PCU3315--3315--               ,2014,M11,150.8,          
35959,PCU3315--3315--               ,2014,M12,151.1,          
35960,PCU3315--3315--               ,2014,M13,150.6,          
35961,PCU3315--3315--               ,2015,M01,151.3,          
35962,PCU3315--3315--               ,2015,M02,150.8,          
35963,PCU3315--3315--               ,2015,M03,150.5,          
35964,PCU3315--3315--               ,2015,M04,149.7,          
35965,PCU3315--3315--               ,2015,M05,149.9,          
35966,PCU3315--3315--               ,2015,M06,150.4,          
35967,PCU3315--3315--               ,2015,M07,150.0,          
35968,PCU3315--3315--               ,2015,M08,149.9,          
35969,PCU3315--3315--               ,2015,M09,149.7,          
35970,PCU3315--3315--               ,2015,M10,149.5,          
35971,PCU3315--3315--               ,2015,M11,149.1,          
35972,PCU3315--3315--               ,2015,M12,148.6,          
35973,PCU3315--3315--               ,2015,M13,150.0,          
35974,PCU3315--3315--               ,2016,M01,148.4,          
35975,PCU3315--3315--               ,2016,M02,148.7,          
35976,PCU3315--3315--               ,2016,M03,148.8,          
35977,PCU3315--3315--               ,2016,M04,148.7,          
35978,PCU3315--3315--               ,2016,M05,147.9,          
35979,PCU3315--3315--               ,2016,M06,148.0,          
35980,PCU3315--3315--               ,2016,M07,148.1,          
35981,PCU3315--3315--               ,2016,M08,148.5,          
35982,PCU3315--3315--               ,2016,M09,147.4,          
35983,PCU3315--3315--               ,2016,M10,147.9,          
35984,PCU3315--3315--               ,2016,M11,148.1,          
35985,PCU3315--3315--               ,2016,M12,148.1,          
35986,PCU3315--3315--               ,2016,M13,148.2,          
35987,PCU3315--3315--               ,2017,M01,148.4,          
35988,PCU3315--3315--               ,2017,M02,148.7,          
35989,PCU3315--3315--               ,2017,M03,149.0,          
35990,PCU3315--3315--               ,2017,M04,149.6,p
35991,PCU3315--3315--               ,2017,M05,149.4,p
35992,PCU3315--3315--               ,2017,M06,148.8,p
35993,PCU3315--3315--               ,2017,M07,148.9,p
35994,PCU33151-33151-               ,1984,M12,100.0,          
35995,PCU33151-33151-               ,1985,M01,100.3,          
35996,PCU33151-33151-               ,1985,M02,100.4,          
35997,PCU33151-33151-               ,1985,M03,100.5,          
35998,PCU33151-33151-               ,1985,M04,100.6,          
35999,PCU33151-33151-               ,1985,M05,100.6,          
36000,PCU33151-33151-               ,1985,M06,101.2,          
36001,PCU33151-33151-               ,1985,M07,101.1,          
36002,PCU33151-33151-               ,1985,M08,101.0,          
36003,PCU33151-33151-               ,1985,M09,101.0,          
36004,PCU33151-33151-               ,1985,M10,101.0,          
36005,PCU33151-33151-               ,1985,M11,100.8,          
36006,PCU33151-33151-               ,1985,M12,100.8,          
36007,PCU33151-33151-               ,1985,M13,100.8,          
36008,PCU33151-33151-               ,1986,M01,100.9,          
36009,PCU33151-33151-               ,1986,M02,101.2,          
36010,PCU33151-33151-               ,1986,M03,101.2,          
36011,PCU33151-33151-               ,1986,M04,101.2,          
36012,PCU33151-33151-               ,1986,M05,101.1,          
36013,PCU33151-33151-               ,1986,M06,101.1,          
36014,PCU33151-33151-               ,1986,M07,100.9,          
36015,PCU33151-33151-               ,1986,M08,100.5,          
36016,PCU33151-33151-               ,1986,M09,100.5,          
36017,PCU33151-33151-               ,1986,M10,100.4,          
36018,PCU33151-33151-               ,1986,M11,100.5,          
36019,PCU33151-33151-               ,1986,M12,100.8,          
36020,PCU33151-33151-               ,1986,M13,100.8,          
36021,PCU33151-33151-               ,1987,M01,100.9,          
36022,PCU33151-33151-               ,1987,M02,100.7,          
36023,PCU33151-33151-               ,1987,M03,100.6,          
36024,PCU33151-33151-               ,1987,M04,100.8,          
36025,PCU33151-33151-               ,1987,M05,100.6,          
36026,PCU33151-33151-               ,1987,M06,100.6,          
36027,PCU33151-33151-               ,1987,M07,101.1,          
36028,PCU33151-33151-               ,1987,M08,101.1,          
36029,PCU33151-33151-               ,1987,M09,101.6,          
36030,PCU33151-33151-               ,1987,M10,101.9,          
36031,PCU33151-33151-               ,1987,M11,102.3,          
36032,PCU33151-33151-               ,1987,M12,102.6,          
36033,PCU33151-33151-               ,1987,M13,101.2,          
36034,PCU33151-33151-               ,1988,M01,102.9,          
36035,PCU33151-33151-               ,1988,M02,103.3,          
36036,PCU33151-33151-               ,1988,M03,103.8,          
36037,PCU33151-33151-               ,1988,M04,104.4,          
36038,PCU33151-33151-               ,1988,M05,104.6,          
36039,PCU33151-33151-               ,1988,M06,105.0,          
36040,PCU33151-33151-               ,1988,M07,105.3,          
36041,PCU33151-33151-               ,1988,M08,105.5,          
36042,PCU33151-33151-               ,1988,M09,105.7,          
36043,PCU33151-33151-               ,1988,M10,105.9,          
36044,PCU33151-33151-               ,1988,M11,106.4,          
36045,PCU33151-33151-               ,1988,M12,106.5,          
36046,PCU33151-33151-               ,1988,M13,104.9,          
36047,PCU33151-33151-               ,1989,M01,106.8,          
36048,PCU33151-33151-               ,1989,M02,107.1,          
36049,PCU33151-33151-               ,1989,M03,107.6,          
36050,PCU33151-33151-               ,1989,M04,107.8,          
36051,PCU33151-33151-               ,1989,M05,108.0,          
36052,PCU33151-33151-               ,1989,M06,108.4,          
36053,PCU33151-33151-               ,1989,M07,108.6,          
36054,PCU33151-33151-               ,1989,M08,108.9,          
36055,PCU33151-33151-               ,1989,M09,109.2,          
36056,PCU33151-33151-               ,1989,M10,109.2,          
36057,PCU33151-33151-               ,1989,M11,109.4,          
36058,PCU33151-33151-               ,1989,M12,109.1,          
36059,PCU33151-33151-               ,1989,M13,108.3,          
36060,PCU33151-33151-               ,1990,M01,109.4,          
36061,PCU33151-33151-               ,1990,M02,109.8,          
36062,PCU33151-33151-               ,1990,M03,110.4,          
36063,PCU33151-33151-               ,1990,M04,111.2,          
36064,PCU33151-33151-               ,1990,M05,111.7,          
36065,PCU33151-33151-               ,1990,M06,111.7,          
36066,PCU33151-33151-               ,1990,M07,112.0,          
36067,PCU33151-33151-               ,1990,M08,112.3,          
36068,PCU33151-33151-               ,1990,M09,112.4,          
36069,PCU33151-33151-               ,1990,M10,111.9,          
36070,PCU33151-33151-               ,1990,M11,112.1,          
36071,PCU33151-33151-               ,1990,M12,112.5,          
36072,PCU33151-33151-               ,1990,M13,111.5,          
36073,PCU33151-33151-               ,1991,M01,113.0,          
36074,PCU33151-33151-               ,1991,M02,113.7,          
36075,PCU33151-33151-               ,1991,M03,114.0,          
36076,PCU33151-33151-               ,1991,M04,113.3,          
36077,PCU33151-33151-               ,1991,M05,112.9,          
36078,PCU33151-33151-               ,1991,M06,112.9,          
36079,PCU33151-33151-               ,1991,M07,113.0,          
36080,PCU33151-33151-               ,1991,M08,113.1,          
36081,PCU33151-33151-               ,1991,M09,113.2,          
36082,PCU33151-33151-               ,1991,M10,113.3,          
36083,PCU33151-33151-               ,1991,M11,113.0,          
36084,PCU33151-33151-               ,1991,M12,113.3,          
36085,PCU33151-33151-               ,1991,M13,113.2,          
36086,PCU33151-33151-               ,1992,M01,113.7,          
36087,PCU33151-33151-               ,1992,M02,113.7,          
36088,PCU33151-33151-               ,1992,M03,114.2,          
36089,PCU33151-33151-               ,1992,M04,114.4,          
36090,PCU33151-33151-               ,1992,M05,114.6,          
36091,PCU33151-33151-               ,1992,M06,114.6,          
36092,PCU33151-33151-               ,1992,M07,115.0,          
36093,PCU33151-33151-               ,1992,M08,115.0,          
36094,PCU33151-33151-               ,1992,M09,114.9,          
36095,PCU33151-33151-               ,1992,M10,115.2,          
36096,PCU33151-33151-               ,1992,M11,115.1,          
36097,PCU33151-33151-               ,1992,M12,115.0,          
36098,PCU33151-33151-               ,1992,M13,114.6,          
36099,PCU33151-33151-               ,1993,M01,115.4,          
36100,PCU33151-33151-               ,1993,M02,115.5,          
36101,PCU33151-33151-               ,1993,M03,115.7,          
36102,PCU33151-33151-               ,1993,M04,115.6,          
36103,PCU33151-33151-               ,1993,M05,115.6,          
36104,PCU33151-33151-               ,1993,M06,115.6,          
36105,PCU33151-33151-               ,1993,M07,115.6,          
36106,PCU33151-33151-               ,1993,M08,115.7,          
36107,PCU33151-33151-               ,1993,M09,115.9,          
36108,PCU33151-33151-               ,1993,M10,115.9,          
36109,PCU33151-33151-               ,1993,M11,116.2,          
36110,PCU33151-33151-               ,1993,M12,116.5,          
36111,PCU33151-33151-               ,1993,M13,115.8,          
36112,PCU33151-33151-               ,1994,M01,117.0,          
36113,PCU33151-33151-               ,1994,M02,117.3,          
36114,PCU33151-33151-               ,1994,M03,117.3,          
36115,PCU33151-33151-               ,1994,M04,117.8,          
36116,PCU33151-33151-               ,1994,M05,118.1,          
36117,PCU33151-33151-               ,1994,M06,118.2,          
36118,PCU33151-33151-               ,1994,M07,118.3,          
36119,PCU33151-33151-               ,1994,M08,118.4,          
36120,PCU33151-33151-               ,1994,M09,118.8,          
36121,PCU33151-33151-               ,1994,M10,119.1,          
36122,PCU33151-33151-               ,1994,M11,119.4,          
36123,PCU33151-33151-               ,1994,M12,119.7,          
36124,PCU33151-33151-               ,1994,M13,118.3,          
36125,PCU33151-33151-               ,1995,M01,121.1,          
36126,PCU33151-33151-               ,1995,M02,122.2,          
36127,PCU33151-33151-               ,1995,M03,123.0,          
36128,PCU33151-33151-               ,1995,M04,123.2,          
36129,PCU33151-33151-               ,1995,M05,123.3,          
36130,PCU33151-33151-               ,1995,M06,123.6,          
36131,PCU33151-33151-               ,1995,M07,124.1,          
36132,PCU33151-33151-               ,1995,M08,124.8,          
36133,PCU33151-33151-               ,1995,M09,125.0,          
36134,PCU33151-33151-               ,1995,M10,125.5,          
36135,PCU33151-33151-               ,1995,M11,125.7,          
36136,PCU33151-33151-               ,1995,M12,126.1,          
36137,PCU33151-33151-               ,1995,M13,124.0,          
36138,PCU33151-33151-               ,1996,M01,126.9,          
36139,PCU33151-33151-               ,1996,M02,127.3,          
36140,PCU33151-33151-               ,1996,M03,127.5,          
36141,PCU33151-33151-               ,1996,M04,127.3,          
36142,PCU33151-33151-               ,1996,M05,127.6,          
36143,PCU33151-33151-               ,1996,M06,127.7,          
36144,PCU33151-33151-               ,1996,M07,127.7,          
36145,PCU33151-33151-               ,1996,M08,127.8,          
36146,PCU33151-33151-               ,1996,M09,127.6,          
36147,PCU33151-33151-               ,1996,M10,127.9,          
36148,PCU33151-33151-               ,1996,M11,128.1,          
36149,PCU33151-33151-               ,1996,M12,128.2,          
36150,PCU33151-33151-               ,1996,M13,127.6,          
36151,PCU33151-33151-               ,1997,M01,128.8,          
36152,PCU33151-33151-               ,1997,M02,129.0,          
36153,PCU33151-33151-               ,1997,M03,129.3,          
36154,PCU33151-33151-               ,1997,M04,129.4,          
36155,PCU33151-33151-               ,1997,M05,129.4,          
36156,PCU33151-33151-               ,1997,M06,129.4,          
36157,PCU33151-33151-               ,1997,M07,129.5,          
36158,PCU33151-33151-               ,1997,M08,129.1,          
36159,PCU33151-33151-               ,1997,M09,129.2,          
36160,PCU33151-33151-               ,1997,M10,129.2,          
36161,PCU33151-33151-               ,1997,M11,129.1,          
36162,PCU33151-33151-               ,1997,M12,129.1,          
36163,PCU33151-33151-               ,1997,M13,129.2,          
36164,PCU33151-33151-               ,1998,M01,129.4,          
36165,PCU33151-33151-               ,1998,M02,129.6,          
36166,PCU33151-33151-               ,1998,M03,129.7,          
36167,PCU33151-33151-               ,1998,M04,129.7,          
36168,PCU33151-33151-               ,1998,M05,129.7,          
36169,PCU33151-33151-               ,1998,M06,129.7,          
36170,PCU33151-33151-               ,1998,M07,129.6,          
36171,PCU33151-33151-               ,1998,M08,129.7,          
36172,PCU33151-33151-               ,1998,M09,129.7,          
36173,PCU33151-33151-               ,1998,M10,129.7,          
36174,PCU33151-33151-               ,1998,M11,129.7,          
36175,PCU33151-33151-               ,1998,M12,129.9,          
36176,PCU33151-33151-               ,1998,M13,129.7,          
36177,PCU33151-33151-               ,1999,M01,130.2,          
36178,PCU33151-33151-               ,1999,M02,130.3,          
36179,PCU33151-33151-               ,1999,M03,130.4,          
36180,PCU33151-33151-               ,1999,M04,130.4,          
36181,PCU33151-33151-               ,1999,M05,130.4,          
36182,PCU33151-33151-               ,1999,M06,130.4,          
36183,PCU33151-33151-               ,1999,M07,130.4,          
36184,PCU33151-33151-               ,1999,M08,130.4,          
36185,PCU33151-33151-               ,1999,M09,130.4,          
36186,PCU33151-33151-               ,1999,M10,130.4,          
36187,PCU33151-33151-               ,1999,M11,130.2,          
36188,PCU33151-33151-               ,1999,M12,130.4,          
36189,PCU33151-33151-               ,1999,M13,130.4,          
36190,PCU33151-33151-               ,2000,M01,131.1,          
36191,PCU33151-33151-               ,2000,M02,131.8,          
36192,PCU33151-33151-               ,2000,M03,131.9,          
36193,PCU33151-33151-               ,2000,M04,131.8,          
36194,PCU33151-33151-               ,2000,M05,132.0,          
36195,PCU33151-33151-               ,2000,M06,132.3,          
36196,PCU33151-33151-               ,2000,M07,132.2,          
36197,PCU33151-33151-               ,2000,M08,132.2,          
36198,PCU33151-33151-               ,2000,M09,132.2,          
36199,PCU33151-33151-               ,2000,M10,132.5,          
36200,PCU33151-33151-               ,2000,M11,132.5,          
36201,PCU33151-33151-               ,2000,M12,132.5,          
36202,PCU33151-33151-               ,2000,M13,132.1,          
36203,PCU33151-33151-               ,2001,M01,132.6,          
36204,PCU33151-33151-               ,2001,M02,132.6,          
36205,PCU33151-33151-               ,2001,M03,132.7,          
36206,PCU33151-33151-               ,2001,M04,132.7,          
36207,PCU33151-33151-               ,2001,M05,132.9,          
36208,PCU33151-33151-               ,2001,M06,132.9,          
36209,PCU33151-33151-               ,2001,M07,132.8,          
36210,PCU33151-33151-               ,2001,M08,132.7,          
36211,PCU33151-33151-               ,2001,M09,132.8,          
36212,PCU33151-33151-               ,2001,M10,132.8,          
36213,PCU33151-33151-               ,2001,M11,132.7,          
36214,PCU33151-33151-               ,2001,M12,132.7,          
36215,PCU33151-33151-               ,2001,M13,132.7,          
36216,PCU33151-33151-               ,2002,M01,132.7,          
36217,PCU33151-33151-               ,2002,M02,132.7,          
36218,PCU33151-33151-               ,2002,M03,132.6,          
36219,PCU33151-33151-               ,2002,M04,132.6,          
36220,PCU33151-33151-               ,2002,M05,132.8,          
36221,PCU33151-33151-               ,2002,M06,132.9,          
36222,PCU33151-33151-               ,2002,M07,132.9,          
36223,PCU33151-33151-               ,2002,M08,132.9,          
36224,PCU33151-33151-               ,2002,M09,133.2,          
36225,PCU33151-33151-               ,2002,M10,133.5,          
36226,PCU33151-33151-               ,2002,M11,133.5,          
36227,PCU33151-33151-               ,2002,M12,133.4,          
36228,PCU33151-33151-               ,2002,M13,133.0,          
36229,PCU33151-33151-               ,2003,M01,133.1,          
36230,PCU33151-33151-               ,2003,M02,133.2,          
36231,PCU33151-33151-               ,2003,M03,133.3,          
36232,PCU33151-33151-               ,2003,M04,133.0,          
36233,PCU33151-33151-               ,2003,M05,133.2,          
